"variable","community","degree","closeness","betweenness","strength","source"
"DIFFLAM_SORE.THROAT.RINSE.0.15.",36,2,0.000114534417592487,0.00225695989580906,2,"PIS"
"GZ.SWABS.BP.10CM.X.10CM",36,1,8.80281690140845e-05,0,1,"PIS"
"MELOLIN.10CM.X.10CM.PFA.PLAS.FACED.DRESS",36,1,8.80281690140845e-05,0,1,"PIS"
"PHOLCODINE_LINCT.5MG.5ML.S.F",36,1,0.000106213489113117,0,1,"PIS"
"SIMPLE_LINCT",36,1,0.000106213489113117,0,1,"PIS"
"PHOLCODINE_LINCT.5MG.5ML",36,1,0.000106213489113117,0,1,"PIS"
"CLEARSORE_CRM.5.",36,1,0.000103316458311809,0,1,"PIS"
"IRRIPOD.SOD.CHLOR.TOP.IRRIG.20ML",36,1,0.000107898144151921,0,1,"PIS"
"PSEUDOEPHED.HCL_TAB.60MG",36,1,9.36855911560802e-05,0,1,"PIS"
"PREGABALIN_CAP.150MG",35,6,0.000125266190655142,0.0103953773159445,6,"PIS"
"PREGABALIN_CAP.200MG",35,5,0.000106621174965348,0.00674758326188292,5,"PIS"
"DULOXETINE.HCL_CAP.G.R.60MG",35,4,0.000127518490181076,0.00682868624809951,4,"PIS"
"LYRICA_CAP.150MG",35,4,0.000135795763172189,0.0096389138975343,4,"PIS"
"LYRICA_CAP.300MG",35,4,0.000129735339906591,0.00405384003086209,4,"PIS"
"OXYNORM_CAP.10MG",35,4,0.00012647021626407,0.00492821986499132,4,"PIS"
"CYMBALTA_CAP.G.R.30MG",35,4,0.000125140783381304,0.00448501628338806,4,"PIS"
"PREGABALIN_CAP.100MG",35,4,0.000113908189998861,0.00662613299139251,4,"PIS"
"OXYCODONE.HCL_CAP.10MG",35,4,0.000126230749810654,0.00706930291271727,4,"PIS"
"CLARITHROMYCIN_TAB.250MG",35,3,0.000125944584382872,0.0034842748610124,3,"PIS"
"CYMBALTA_CAP.G.R.60MG",35,3,0.000118623962040332,0.00188861269591638,3,"PIS"
"PREGABALIN_CAP.300MG",35,3,0.000125423303649818,0.00290504148987079,3,"PIS"
"OXYCONTIN_TAB.20MG.M.R",35,3,0.000123670541676973,0.00294991155385514,3,"PIS"
"LYRICA_CAP.75MG",35,3,0.000121728545343883,0.00148801928326793,3,"PIS"
"DULOXETINE.HCL_CAP.G.R.30MG",35,3,0.000128106584678452,0.00366343285227545,3,"PIS"
"LYRICA_CAP.225MG",35,3,0.000122729504172803,0.00450834419277944,3,"PIS"
"OXYCONTIN_TAB.10MG.M.R",35,3,0.000122819945959224,0.00311399188100651,3,"PIS"
"LYRICA_CAP.100MG",35,3,0.000110803324099723,0.00270765159999582,3,"PIS"
"LYRICA_CAP.50MG",35,3,9.93443274389032e-05,0.000539219348131453,3,"PIS"
"PREGABALIN_CAP.50MG",35,3,0.000102522042239081,0.000296370590032247,3,"PIS"
"PREGABALIN_CAP.25MG",35,3,9.49667616334283e-05,0.00294843997006867,3,"PIS"
"NICORETTE.INVISI_PATCH.15MG.16HRS",35,3,0.000136109976861304,0.00583101213294078,3,"PIS"
"td_oxycodone",35,2,0.000117730162467624,0.000606952366994348,2,"NDRDD"
"LOPERAMIDE.HCL_TAB.2MG",35,2,0.000126182965299685,0.00229053596641817,2,"PIS"
"NORTRIPTYLINE_TAB.10MG",35,2,0.000106678045658204,0.000143593730928336,2,"PIS"
"LYRICA_CAP.200MG",35,2,9.66557123526e-05,9.62591804295438e-05,2,"PIS"
"NEURONTIN_CAP.300MG",35,2,0.000131371518654756,0.00322084708290329,2,"PIS"
"NORTRIPTYLINE_TAB.25MG",35,2,0.000110472823685373,0.000428974653668381,2,"PIS"
"PREGABALIN_CAP.75MG",35,2,0.000111969544283955,0.000115486497419902,2,"PIS"
"NIZORAL_SHAMPOO.2.",35,1,8.55798031664527e-05,0,1,"PIS"
"LYRICA_CAP.25MG",35,1,8.55798031664527e-05,0,1,"PIS"
"I469_CARDIAC.ARREST..UNSPECIFIED",34,3,9.8405825624877e-05,0.00441946762079155,3,"SMR"
"td_lignocaine",34,2,0.000110950848773993,0.00588411060289149,2,"NDRDD"
"G931_ANOXIC.BRAIN.DAMAGE..NOT.ELSEWHERE.CLASSIFIED",34,2,8.83782589482987e-05,0.00147485845189663,2,"SMR"
"I460_CARDIAC.ARREST.WITH.SUCCESSFUL.RESUSCITATION",34,1,8.01924619085806e-05,0,1,"SMR"
"PARACET_ORAL.SUSP.250MG.5ML.S.F",34,1,8.83626402756914e-05,0,1,"PIS"
"TRAMADOL.HCL_CAP.100MG.M.R",33,4,0.00012929919834497,0.0079965504321898,4,"PIS"
"R31X_UNSPECIFIED.HAEMATURIA",33,3,0.000128633907898122,0.00695910975341811,3,"SMR"
"M5499_DORSALGIA..UNSPECIFIED..SITE.UNSPECIFIED.",33,3,0.000107839965491211,0.00336355331787101,3,"SMR"
"F130_MENTAL.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOX.WITH.SEDATIVE.OR.HYPNOTICS",33,3,0.000137343771459964,0.00708208931708003,3,"SMR"
"ZYDOL.SR_TAB.100MG",33,3,0.000132766861391397,0.00800731574756602,3,"PIS"
"M5459_LOW.BACK.PAIN..SITE.UNSPECIFIED.",33,2,0.000114142221207625,0.00242994569798303,2,"SMR"
"FENTANYL_TRANSDERMAL.PATCH.25MCG.HR",33,2,9.59140610013428e-05,0.00147485845189663,2,"PIS"
"ZAMADOL.SR_CAP.100MG",33,2,0.000114051094890511,0.00246539287641869,2,"PIS"
"td_fentanyl",33,1,8.63483291598308e-05,0,1,"NDRDD"
"F110_MENTAL.AND.BEHAVIOURAL.DISORDERS.DUE.TO.ACUTE.INTOXICATION.WITH.OPIOIDS",33,1,0.000118539592223803,0,1,"SMR"
"TRAMADOL.HCL_CAP.200MG.M.R",33,1,0.000112498593767578,0,1,"PIS"
"DOSULEPIN.HCL_TAB.75MG",32,2,0.5,1.27693372458583e-06,2,"PIS"
"td_dothiepin",32,1,0.333333333333333,0,1,"NDRDD"
"DOSULEPIN.HCL_CAP.25MG",32,1,0.333333333333333,0,1,"PIS"
"R11X_NAUSEA.AND.VOMITING",31,7,0.000129802699896158,0.0141155676258313,7,"SMR"
"T810_HAEMORRHAGE.AND.HAEMATOMA.COMPLICATING.A.PROCEDURE.NEC",31,6,0.000129584035246858,0.00970305967597296,6,"SMR"
"R104_OTHER.AND.UNSPECIFIED.ABDOMINAL.PAIN",31,5,0.00012923235978289,0.0101464869671729,5,"SMR"
"T814_INFECTION.FOLLOWING.A.PROCEDURE..NOT.ELSEWHERE.CLASSIFIED",31,4,0.000123639960435213,0.00497726162959265,4,"SMR"
"Y838_ABNORMAL.REACTION.TO.OR.LATER.COMPLICATION.OF.OTHER.SURGICAL.PROCEDURES",31,3,0.000118483412322275,0.00253876021747892,3,"SMR"
"R42X_DIZZINESS.AND.GIDDINESS",31,3,0.000112309074573226,0.00608439569446728,3,"SMR"
"B956_STAPH.AUREUS.AS.THE.CAUSE.OF.DISEASES.CLASSIFIED.TO.OTHER.CHAPTERS",31,3,0.000122534003185884,0.00289610714081502,3,"SMR"
"I724_ANEURYSM.AND.DISSECTION.OF.ARTERY.OF.LOWER.EXTREMITY",31,3,0.000128949065119278,0.00160291587971172,3,"SMR"
"R02X_GANGRENE..NOT.ELSEWHERE.CLASSIFIED",31,3,0.000134770889487871,0.00540158756532234,3,"SMR"
"Y831_ABN.REACT.TO.LATER.COMPLIC.OF.OP.WITH.IMPLANT.OF.ARTIFICIAL.INTERN.DEVICE",31,3,0.000120235661897319,0.0019333039803355,3,"SMR"
"Y832_ABN.REACT.TO.LATER.COMPLIC.OF.OP.WITH.ANASTOMOSIS..BYPASS.OR.GRAFT",31,3,0.0001271132579128,0.00363048034731439,3,"SMR"
"R51X_HEADACHE",31,3,0.000124984376952881,0.00795450913743302,3,"SMR"
"Z871_PERSONAL.HISTORY.OF.DISEASES.OF.THE.DIGESTIVE.SYSTEM",31,2,0.000117219552221311,0.00130763450931785,2,"SMR"
"N189_CHRONIC.KIDNEY.DISEASE..UNSPECIFIED",31,2,0.000135814206165965,0.00306116651549934,2,"SMR"
"BUSPIRONE.HCL_TAB.5MG",31,2,9.94727941907888e-05,0.00441691375334237,2,"PIS"
"BUSPIRONE.HCL_TAB.10MG",31,2,8.92538379150304e-05,0.00294716303634409,2,"PIS"
"LORAZEPAM_TAB.1MG",31,2,8.09257910496075e-05,0.00147485845189663,2,"PIS"
"S211_OPEN.WOUND.OF.FRONT.WALL.OF.THORAX",31,2,0.000120641814452889,0.00270273526735963,2,"SMR"
"T846_INF.INFLAMMATORY.REACTION.DUE.TO.INTERNAL.FIXATION.DEVICE",31,2,0.000114797382619676,0.000953897084829908,2,"SMR"
"I739_PERIPHERAL.VASCULAR.DISEASE..UNSPECIFIED",31,2,0.000121036068748487,0.000355477069511452,2,"SMR"
"td_diclazepam",31,1,7.400828892836e-05,0,1,"NDRDD"
"T813_DISRUPTION.OF.OPERATION.WOUND..NOT.ELSEWHERE.CLASSIFIED",31,1,0.000104220948410631,0,1,"SMR"
"K529_NONINFECTIVE.GASTROENTERITIS.AND.COLITIS..UNSPECIFIED",31,1,0.000112879557512135,0,1,"SMR"
"B954_OTHER.STREPTOCOCCUS.AS.THE.CAUSE.OF.DISEASES.CLASSIFIED.TO.OTHER.CHAPTERS",31,1,0.000107342206955775,0,1,"SMR"
"K439_OTHER.AND.UNSPECIFIED.VENTRAL.HERNIA.WITHOUT.OBSTRUCTION.OR.GANGRENE",31,1,0.000112714156898106,0,1,"SMR"
"CLOMIPRAMINE.HCL_CAP.50MG",30,3,0.333333333333333,3.83080117375748e-06,3,"PIS"
"pc_obsessive_compulsive_disorder",30,1,0.2,0,1,"NDRDD"
"td_anti_depressants",30,1,0.2,0,1,"NDRDD"
"CLOMIPRAMINE.HCL_CAP.25MG",30,1,0.2,0,1,"PIS"
"Z032_OBSERVATION.FOR.SUSPECTED.MENTAL.AND.BEHAVIOURAL.DISORDERS",29,5,0.000144029958231312,0.00900475091797223,5,"SMR"
"F239_ACUTE.AND.TRANSIENT.PSYCHOTIC.DISORDER..UNSPECIFIED",29,5,0.000137797988149373,0.0123142016351333,5,"SMR"
"RISPERIDONE_TAB.1MG",29,4,0.00011671335200747,0.00487769573563704,4,"PIS"
"F155_PSYCHOTIC.DISORDER.DUE.TO.USE.OF.OTHER.STIMULANTS.INCLUDING.CAFFEINE",29,4,0.000142005112184039,0.0115714588212771,4,"SMR"
"pc_drug_or_alcohol_psychosis",29,3,0.00013022528975127,0.00669571645205932,3,"NDRDD"
"td_fluoxetine",29,3,0.000117233294255569,0.00316388704968288,3,"NDRDD"
"RISPERIDONE_TAB.2MG",29,3,0.000110963160230803,0.00147485845189663,3,"PIS"
"R452_UNHAPPINESS",29,3,0.000138504155124654,0.000789321154948225,3,"SMR"
"RISPERIDONE_TAB.3MG",29,3,0.000122669283611384,0.00505786554026726,3,"PIS"
"F192_MENTAL.BEHAV.DISORDERS.DUE.TO.DEPNDENT.USE.OF.MULT.DRUGS.PSYCHOACT.SUBS",29,2,0.000118906064209275,0.00147485845189663,2,"SMR"
"F104_MENTAL.AND.BEHAVIOURAL.DISORDERS.AND.DELIRIUM.DUE.TO.WITHDRAWAL.OF.ALCOHOL",29,2,0.000123198225945546,0.0014900022479779,2,"SMR"
"R443_HALLUCINATIONS..UNSPECIFIED",29,2,0.00011900511722004,0.00126281453256423,2,"SMR"
"PROMETHAZINE.HCL_TAB.10MG",29,2,0.000102870075095155,0.00147485845189663,2,"PIS"
"op_fluoxetine",29,1,0.000103252452245741,0,1,"NDRDD"
"F1125_OPIOIDS.DEPENDENCE.SYNDROME..CONTINUOUS.USE",29,1,0.000104547830632514,0,1,"SMR"
"RISPERIDONE_TAB.4MG",29,1,9.83574309039048e-05,0,1,"PIS"
"PHENERGAN_TAB.10MG",29,1,9.19455682236116e-05,0,1,"PIS"
"op_diazepam",28,9,0.000147253718156383,0.0195482724489001,9,"NDRDD"
"td_diazepam",28,9,0.000153374233128834,0.0158781642494008,9,"NDRDD"
"td_nordiazepam",28,8,0.000143636885952313,0.00927099870025912,8,"NDRDD"
"td_dihydrocodeine",28,7,0.000145623998835008,0.0121650005572534,7,"NDRDD"
"DIAZEPAM_TAB.5MG",28,7,0.000148544266191325,0.0211304457950496,7,"PIS"
"op_dihydrocodeine",28,6,0.00014110342881332,0.00536298562744762,6,"NDRDD"
"DIHYDROCODEINE.TART_TAB.30MG",28,6,0.000148126203525404,0.0209162689226965,6,"PIS"
"ZOPICLONE_TAB.7.5MG",28,6,0.00013531799729364,0.00645973808016255,6,"PIS"
"METHADONE.HCL_MIX.1MG.1ML.S.F",28,6,0.000156519017060573,0.0297695659548307,6,"PIS"
"td_cannabis",28,4,0.000120192307692308,0.000219587609168736,4,"NDRDD"
"TEMAZEPAM_TAB.10MG",28,4,0.000133120340788072,0.00359906717831495,4,"PIS"
"td_other_opioids",28,4,0.000128783000643915,0.00216658889962975,4,"NDRDD"
"TEMAZEPAM_TAB.20MG",28,4,0.000129249062944294,0.00647179582003256,4,"PIS"
"op_temazepam",28,3,0.000132432790358893,0.00235900373657563,3,"NDRDD"
"td_alprazolam",28,3,0.000128899200824955,0.000651666601340638,3,"NDRDD"
"td_oxazepam",28,3,0.000123502531801902,0.00018133155284019,3,"NDRDD"
"DIAZEPAM_TAB.10MG",28,3,0.000141183114499506,0.00092406059255876,3,"PIS"
"ARIPIPRAZOLE_TAB.5MG",28,3,0.000125944584382872,0.00441946762079155,3,"PIS"
"td_temazepam",28,3,0.000133120340788072,0.000265654977193291,3,"NDRDD"
"ZOLPIDEM.TART_TAB.10MG",28,2,0.000117054898747513,0.00147485845189663,2,"PIS"
"ARIPIPRAZOLE_TAB.10MG",28,2,0.000109974705817662,0.00147485845189663,2,"PIS"
"td_paracetamol",28,2,0.000126662444585181,0.00027579232451015,2,"NDRDD"
"NITRAZEPAM_TAB.5MG",28,2,0.000126823081800888,0.00147485845189663,2,"PIS"
"op_nitrazepam",28,1,0.000110619469026549,0,1,"NDRDD"
"td_naloxone",28,1,0.000112107623318386,0,1,"NDRDD"
"F220_DELUSIONAL.DISORDER",28,1,0.000109950522264981,0,1,"SMR"
"ZOPICLONE_TAB.3.75MG",28,1,0.000117027501462844,0,1,"PIS"
"ZOLPIDEM.TART_TAB.5MG",28,1,0.000103114044132811,0,1,"PIS"
"ARIPIPRAZOLE_TAB.15MG",28,1,9.75800156128025e-05,0,1,"PIS"
"CITALOPRAM.HYDROB_TAB.10MG",27,6,0.000129399585921325,0.0110931403787252,6,"PIS"
"CITALOPRAM.HYDROB_TAB.20MG",27,6,0.000126374320738026,0.00990231209230945,6,"PIS"
"R103_PAIN.LOCALIZED.TO.OTHER.PARTS.OF.LOWER.ABDOMEN",27,5,0.00012868356710848,0.0093847837017837,5,"SMR"
"CITALOPRAM.HYDROB_TAB.40MG",27,4,0.000122085215480405,0.00337417286848868,4,"PIS"
"PRECONCEIVE_FOLIC.ACID.TAB.400MCG",27,4,0.000122384041121038,0.00699230470590119,4,"PIS"
"td_citalopram",27,3,0.00011285407967498,0.00147485845189663,3,"NDRDD"
"td_sertraline",27,3,0.000116550116550117,0.00185965868760124,3,"NDRDD"
"FLUOXETINE.HCL_CAP.20MG",27,3,0.000115526802218115,0.00355972826457944,3,"PIS"
"SERTRALINE.HCL_TAB.50MG",27,3,0.000115061557933494,0.00158079730321307,3,"PIS"
"MICROGYNON.30_TAB",27,3,0.00011258725512272,0.00189437143042272,3,"PIS"
"FLUOXETINE.HCL_CAP.60MG",27,3,0.000105540897097625,0.0021112224726051,3,"PIS"
"Z33X_PREGNANT.STATE..INCIDENTAL",27,3,0.00011660447761194,0.00348860074969189,3,"SMR"
"RIGEVIDON_TAB",27,3,0.0001215953307393,0.00384103412796305,3,"PIS"
"O049_MEDICAL.ABORTION..COMPLETE.OR.UNSPECIFIED..WITHOUT.COMPLICATION",27,2,0.000106439595529537,0.00113945548629125,2,"SMR"
"SERTRALINE.HCL_TAB.100MG",27,2,0.000106917566556185,0,2,"PIS"
"FOLIC.ACID_TAB.400MCG",27,2,0.000107250107250107,0.00147485845189663,2,"PIS"
"MEFENAMIC.ACID_TAB.500MG",27,2,0.000107758620689655,0.000928288322147525,2,"PIS"
"op_citalopram",27,1,9.98402555910543e-05,0,1,"NDRDD"
"Z302_STERILIZATION",27,1,9.40733772342427e-05,0,1,"SMR"
"BETAHISTINE.HCL_TAB.16MG",27,1,0.000112574580659687,0,1,"PIS"
"R102_PELVIC.AND.PERINEAL.PAIN",27,1,0.000112032265292404,0,1,"SMR"
"CANESTEN_CRM.1.",27,1,9.5428953144384e-05,0,1,"PIS"
"SALBUTAMOL_INHA.100MCG..200.D..CFF",26,13,0.000143266475644699,0.0365633048608437,13,"PIS"
"PREDNISOLONE_TAB.5MG",26,6,0.000138619351261436,0.0168139387347185,6,"PIS"
"CLENIL.MODULITE_INHA.100MCG..200D.",26,6,0.000126230749810654,0.00239191904291673,6,"PIS"
"J459_ASTHMA..UNSPECIFIED",26,5,0.000129132231404959,0.00414987224735916,5,"SMR"
"ERYTHROMYCIN_TAB.E.C.250MG",26,5,0.000128849375080531,0.00772329777112111,5,"PIS"
"SERETIDE.125_EVOHALER.125MCG.25MCG.120D.",26,5,0.000129182276191707,0.00770369545490808,5,"PIS"
"MUCODYNE_CAP.375MG",26,5,0.000134879956838414,0.0100855847284825,5,"PIS"
"PREDNISOLONE_TAB.E.C.5MG",26,5,0.000132996409096954,0.0117454751846581,5,"PIS"
"PREDNISOLONE_TAB.25MG",26,4,0.000131164742917104,0.00685351591078236,4,"PIS"
"FORCEVAL_CAP",26,4,0.000142918393597256,0.00825285310635151,4,"PIS"
"SALMETEROL_INHA.25MCG..120.D..CFF",26,4,0.000139256370978972,0.00851767130283811,4,"PIS"
"AEROCHAMBER.PLUS",26,4,0.00012482836100362,0.00251707519315148,4,"PIS"
"FOSTAIR_INH.100MCG.6MCG..120D..CFF",26,4,0.000119660165131028,0.00394465961228991,4,"PIS"
"CLENIL.MODULITE_INHA.200MCG..200D.",26,3,0.000129332643559234,0.00402520912105471,3,"PIS"
"CLENIL.MODULITE_INHA.50MCG..200D.",26,3,0.000125976316452507,0.00403798388943945,3,"PIS"
"QVAR.50_INHA.50MCG..200.D.",26,3,0.00013646288209607,0.0111490579061307,3,"PIS"
"mc_respiratory_condition_including_copd",26,2,0.00012482836100362,0,2,"NDRDD"
"J690_PNEUMONITIS.DUE.TO.FOOD.AND.VOMIT",26,2,0.000129886998311469,0.00349010630699498,2,"SMR"
"DOXYCYCLINE.HYCLATE_CAP.100MG",26,2,0.000125596583772921,0.00118084278162795,2,"PIS"
"SEREVENT_EVOHALER.25MCG..120.D.",26,2,0.000121447656060238,0.000230152688057521,2,"PIS"
"QVAR.100_INHA.100MCG..200.D.",26,2,0.000127697612054655,0,2,"PIS"
"SERETIDE.250_EVOHALER.250MCG.25MCG.120D.",26,2,0.00011595547309833,0.000215223670802376,2,"PIS"
"DAKTARIN.AKTIV_PDR.SPY.0.16..100G",26,2,0.00011316057485572,0.00183721507926555,2,"PIS"
"VIT_CAP",26,1,0.000122669283611384,0,1,"PIS"
"VENTOLIN_EVOHALER.100MCG..200.D.",26,1,0.00011528706479133,0,1,"PIS"
"OFLOXACIN_TAB.400MG",26,1,0.000122669283611384,0,1,"PIS"
"SYMBICORT_TURBOHALER.100MCG.6MCG..120.D.",26,1,0.000105130361648444,0,1,"PIS"
"BECLOMET.DIPROP_INHA.100MCG..200D.",26,1,0.000110168557893577,0,1,"PIS"
"K861_OTHER.CHRONIC.PANCREATITIS",25,7,0.000140785583556244,0.0203817744725613,7,"SMR"
"K860_ALCOHOL.INDUCED.CHRONIC.PANCREATITIS",25,5,0.000139664804469274,0.0149367109984728,5,"SMR"
"K292_ALCOHOLIC.GASTRITIS",25,4,0.000139062717285496,0.00878115557540791,4,"SMR"
"K297_GASTRITIS..UNSPECIFIED",25,3,0.000126887450831113,0.00286958027660443,3,"SMR"
"K85X_ACUTE.PANCREATITIS",25,3,0.000127339870113332,0.000209181647770987,3,"SMR"
"INS.NOVORAPID_FLEXPEN.100U.ML.3ML.PF.PEN",25,3,9.48406676783005e-05,0.00441946762079155,3,"PIS"
"mc_pancreatitis_not_alcohol_related",25,2,0.000121109361753664,0,2,"NDRDD"
"S019_OPEN.WOUND.OF.HEAD..PART.UNSPECIFIED",25,2,0.000129600829445308,0.00210844973312756,2,"SMR"
"INS.LANTUS.SOLOSTAR_100U.ML.3ML.PF.PEN",25,2,8.54920064973925e-05,0.00147485845189663,2,"PIS"
"CREON.10000_CAP.E.C",25,2,0.000121241513094083,0.00734875358499143,2,"PIS"
"ONETOUCH.ULTRA..REAGENT._STRIPS",25,2,0.000106439595529537,0.00588411060289149,2,"PIS"
"A099_GASTROENTIRITIS.AND.COLITIS.OF.UNSPECIFIED.ORIGIN",25,1,0.000110668437361664,0,1,"SMR"
"AVIVA..REAGENT._STRIPS",25,1,8.54773912300197e-05,0,1,"PIS"
"DIOCTYL_CAP.100MG",25,1,7.78089013383131e-05,0,1,"PIS"
"mc_no_known_medical_conditions",24,1,1,0,1,"NDRDD"
"pc_no_known_psychiatric_conditions",24,1,1,0,1,"NDRDD"
"mc_migraine_headaches",23,1,1,0,1,"NDRDD"
"SUMATRIPTAN_TAB.50MG",23,1,1,0,1,"PIS"
"mc_learning_disability",22,1,1,0,1,"NDRDD"
"pc_a_dhd_add",22,1,1,0,1,"NDRDD"
"N179_ACUTE.RENAL.FAILURE..UNSPECIFIED",21,8,0.000142531356898518,0.0151717494930512,8,"SMR"
"K318_OTHER.SPECIFIED.DISEASES.OF.STOMACH.AND.DUODENUM",21,4,0.000142389292325217,0.0136262333887568,4,"SMR"
"EPILIM.CHRONO.500_TAB.500MG.C.R",21,4,0.000129165590286748,0.00259174553352717,4,"PIS"
"E86X_VOLUME.DEPLETION",21,3,0.000128057369701626,0.00310654726360952,3,"SMR"
"E876_HYPOKALAEMIA",21,3,0.000127291242362525,0.0036236282455621,3,"SMR"
"T796_TRAUMATIC.ISCHAEMIA.OF.MUSCLE",21,3,0.00014543339150669,0.00994062883392112,3,"SMR"
"EPILIM.CHRONO.300_TAB.300MG.C.R",21,3,0.000128667009778693,0.00249741028324005,3,"PIS"
"W190_UNSPECIFIED.FALL.AT.HOME",21,2,0.000113584734211722,0.00102873899230076,2,"SMR"
"FORTISIP_M.FIBRE.LIQ",21,2,0.000108719286801479,0.000607385025221648,2,"PIS"
"EPILIM.CHRONO.200_TAB.200MG.C.R",21,2,0.00011832919181162,0,2,"PIS"
"mc_kidney_problems",21,1,0.000122384041121038,0,1,"NDRDD"
"K760_FATTY..CHANGE.OF..LIVER..NOT.ELSEWHERE.CLASSIFIED",21,1,0.000111557340473003,0,1,"SMR"
"M6289_OTHER.SPECIFIED.DISORDERS.OF.MUSCLE..SITE.UNSPECIFIED.",21,1,0.000122384041121038,0,1,"SMR"
"G409_EPILEPSY..UNSPECIFIED",20,10,0.000143163922691482,0.0219703834074847,10,"SMR"
"mc_epilepsy_seizures",20,5,0.000136165577342048,0.00608701154221719,5,"NDRDD"
"R568_OTHER.AND.UNSPECIFIED.CONVULSIONS",20,5,0.000144404332129964,0.0122020491460522,5,"SMR"
"NICORETTE_QUICKMIST.OROMUCOSAL.P.SPY",20,5,0.000142267747901551,0.0223137760050796,5,"PIS"
"AIROMIR_AUTOHALER.100MCG..200.D..CFF",20,4,0.000129132231404959,0.0146153304350765,4,"PIS"
"SOD.VALPR_TAB.E.C.200MG",20,4,0.000138677021217584,0.0119458680190789,4,"PIS"
"td_valporic_acide",20,3,0.000130361100247686,0.00387807875946756,3,"NDRDD"
"ALMOND.OIL_LIQ",20,3,0.000112397437338429,0.00339059497621983,3,"PIS"
"TEGRETOL.PROLONGED.RELEASE_TAB.200MG.M.R",20,3,0.000128982329420869,0.00406676594742774,3,"PIS"
"LAMOTRIGINE_TAB.100MG",20,3,0.000125675505843911,0.00294716303634409,3,"PIS"
"IMODIUM_ORIGINAL.CAP.2MG",20,3,0.000137080191912269,0.00732293926533399,3,"PIS"
"LAMOTRIGINE_TAB.50MG",20,2,0.000109769484083425,0.00147485845189663,2,"PIS"
"SALAMOL.E.BREATHE_INH.100MCG..200.D..CFF",20,2,0.000112397437338429,0.00147485845189663,2,"PIS"
"BRICANYL_TURBOHALER.500MCG..100.D.",20,2,9.95024875621891e-05,0.00147485845189663,2,"PIS"
"T...R.SOD.BICARB.EAR.DPS.5..EAR.WAX.SOFTENING.MED.DEV.10ML",20,2,0.000115048320294524,0.00128991075791626,2,"PIS"
"R55X_SYNCOPE.AND.COLLAPSE",20,1,0.000122850122850123,0,1,"SMR"
"LAMOTRIGINE_TAB.25MG",20,1,9.74184120798831e-05,0,1,"PIS"
"EASYHALER_SALBUTAMOL.SULF.100MCG..200D.",20,1,9.94826900119379e-05,0,1,"PIS"
"TERBUT.SULF_B.A.INHA.500MCG..100.D.",20,1,8.92458723784025e-05,0,1,"PIS"
"TEGRETOL.PROLONGED.RELEASE_TAB.400MG.M.R",20,1,0.000112258643915581,0,1,"PIS"
"F603_EMOTIONALLY.UNSTABLE.PERSONALITY.DISORDER",19,6,0.000130174433741213,0.00724133571747444,6,"SMR"
"pc_personality_disorder",19,5,0.000127129417747267,0.00540876014832605,5,"NDRDD"
"F6031_EMOTIONALLY.UNSTABLE.PERSONALITY.DISORDER.BORDERLINE.TYPE",19,5,0.000121373953149654,0.00247710937666306,5,"SMR"
"F431_POST.TRAUMATIC.STRESS.DISORDER",19,4,0.00012291052114061,0.00322248247723121,4,"SMR"
"F609_PERSONALITY.DISORDER..UNSPECIFIED",19,3,0.000117027501462844,0.000269532391760029,3,"SMR"
"mc_eating_disorder_underweight",19,1,0.000110852455381887,0,1,"NDRDD"
"S711_OPEN.WOUND.OF.THIGH",19,1,0.000106450926123057,0,1,"SMR"
"F602_DISSOCIAL.PERSONALITY.DISORDER",19,1,0.000110852455381887,0,1,"SMR"
"I802_PHLEBITIS.AND.THROMBOPHLEBITIS.OF.OTHER.DEEP.VESSELS.OF.LOWER.EXTREMITIES",18,12,0.000165289256198347,0.0598550850271296,12,"SMR"
"W279_CONTACT.WITH.NONPOWERED.HAND.TOOL.IN.UNSPECIFIED.PLACE",18,9,0.000155448468832582,0.026754154753534,9,"SMR"
"Z867_PERSONAL.HISTORY.OF.DISEASES.OF.THE.CIRCULATORY.SYSTEM",18,9,0.000151377535573721,0.0291474109863237,9,"SMR"
"L024_CUTANEOUS.ABSCESS..FURUNCLE.AND.CARBUNCLE.OF.LIMB",18,7,0.000140311491511155,0.00923831172749415,7,"SMR"
"L022_CUTANEOUS.ABSCESS..FURUNCLE.AND.CARBUNCLE.OF.TRUNK",18,7,0.000150353330326267,0.0145134851467333,7,"SMR"
"M7986_OTHER.SPECIFIED.SOFT.TISSUE.DISORDERS..LOWER.LEG.",18,6,0.000145243282498184,0.00524525630031724,6,"SMR"
"mc_dvt",18,5,0.00014543339150669,0.00782832901486087,5,"NDRDD"
"L031_CELLULITIS.OF.OTHER.PARTS.OF.LIMB",18,5,0.0001476450612727,0.00684613659338822,5,"SMR"
"F191_MENTAL.BEHAV.DISORDERS.DUE.TO.HARMFUL.USE.OF.MULT.DRUGS.PSYCHOACT.SUBS",18,4,0.000146070698217937,0.00954971201563961,4,"SMR"
"R600_LOCALIZED.OEDEMA",18,4,0.000136668033347,0.00276008206350935,4,"SMR"
"CLASS.11.STND.C.KT.B.KNEE.STKN.ELAS.HOSE",18,4,0.000137400384721077,0.00912740281924322,4,"PIS"
"DALTEPARIN.SOD_INJ.25.000U.ML.0.6ML.PFS",18,4,0.000146864444118079,0.00986331626161592,4,"PIS"
